"","Colony_ID","Date","Species","Phenotype","Parameter","Value"
"2117","226","2025-05-08","Porites compressa","Resistant","Ik",327.536048533918
"2118","226","2025-05-08","Porites compressa","Resistant","Pgross",0.989198761743222
"2119","219","2025-05-08","Montipora capitata","Susceptible","Pmax",1.5123415264246
"2120","219","2025-05-08","Montipora capitata","Susceptible","alpha",0.00472503724998468
"2121","219","2025-05-08","Montipora capitata","Susceptible","Rd",-0.591880963196196
"2122","219","2025-05-08","Montipora capitata","Susceptible","Ik",320.069757424558
"2123","219","2025-05-08","Montipora capitata","Susceptible","Pgross",0.920460563228402
"2124","3","2025-05-08","Montipora capitata","Susceptible","Pmax",NA
"2125","3","2025-05-08","Montipora capitata","Susceptible","alpha",NA
"2126","3","2025-05-08","Montipora capitata","Susceptible","Rd",NA
"2127","3","2025-05-08","Montipora capitata","Susceptible","Ik",NA
"2128","3","2025-05-08","Montipora capitata","Susceptible","Pgross",NA
"2129","242","2025-05-08","Porites compressa","Resistant","Pmax",2.13015043899496
"2130","242","2025-05-08","Porites compressa","Resistant","alpha",0.00549353095603004
"2131","242","2025-05-08","Porites compressa","Resistant","Rd",-0.825297515293114
"2132","242","2025-05-08","Porites compressa","Resistant","Ik",387.756154656191
"2133","242","2025-05-08","Porites compressa","Resistant","Pgross",1.30485292370184
"2134","211","2025-05-08","Montipora capitata","Susceptible","Pmax",1.31221960132483
"2135","211","2025-05-08","Montipora capitata","Susceptible","alpha",0.00476761356380547
"2136","211","2025-05-08","Montipora capitata","Susceptible","Rd",-0.48192561156291
"2137","211","2025-05-08","Montipora capitata","Susceptible","Ik",275.236149860567
"2138","211","2025-05-08","Montipora capitata","Susceptible","Pgross",0.830293989761924
"2139","220","2025-05-08","Montipora capitata","Resistant","Pmax",1.56006741713986
"2140","220","2025-05-08","Montipora capitata","Resistant","alpha",0.00493674551841305
"2141","220","2025-05-08","Montipora capitata","Resistant","Rd",-0.696123170242677
"2142","220","2025-05-08","Montipora capitata","Resistant","Ik",316.011309742648
"2143","220","2025-05-08","Montipora capitata","Resistant","Pgross",0.86394424689718
"2144","1","2025-05-08","Montipora capitata","Susceptible","Pmax",1.75220079474799
"2145","1","2025-05-08","Montipora capitata","Susceptible","alpha",0.0053953883471036
"2146","1","2025-05-08","Montipora capitata","Susceptible","Rd",-0.748602501326149
"2147","1","2025-05-08","Montipora capitata","Susceptible","Ik",324.758976003761
"2148","1","2025-05-08","Montipora capitata","Susceptible","Pgross",1.00359829342184
"2149","42","2025-05-08","Porites compressa","Resistant","Pmax",2.1813321124559
"2150","42","2025-05-08","Porites compressa","Resistant","alpha",0.00558284922796113
"2151","42","2025-05-08","Porites compressa","Resistant","Rd",-0.916570488545061
"2152","42","2025-05-08","Porites compressa","Resistant","Ik",390.720226068603
"2153","42","2025-05-08","Porites compressa","Resistant","Pgross",1.26476162391084
"2154","26","2025-05-08","Porites compressa","Susceptible","Pmax",1.9794993762949
"2155","26","2025-05-08","Porites compressa","Susceptible","alpha",0.00582859219993448
"2156","26","2025-05-08","Porites compressa","Susceptible","Rd",-0.846991731046398
"2157","26","2025-05-08","Porites compressa","Susceptible","Ik",339.6187807267
"2158","26","2025-05-08","Porites compressa","Susceptible","Pgross",1.1325076452485
"2159","20","2025-05-08","Montipora capitata","Resistant","Pmax",1.81810355552202
"2160","20","2025-05-08","Montipora capitata","Resistant","alpha",0.00692276048244697
"2161","20","2025-05-08","Montipora capitata","Resistant","Rd",-0.690094063646854
"2162","20","2025-05-08","Montipora capitata","Resistant","Ik",262.626962196933
"2163","20","2025-05-08","Montipora capitata","Resistant","Pgross",1.12800949187517
"2164","233","2025-05-08","Porites compressa","Susceptible","Pmax",2.08595327910568
"2165","233","2025-05-08","Porites compressa","Susceptible","alpha",0.00493648176779359
"2166","233","2025-05-08","Porites compressa","Susceptible","Rd",-0.869496623897112
"2167","233","2025-05-08","Porites compressa","Susceptible","Ik",422.558692045574
"2168","233","2025-05-08","Porites compressa","Susceptible","Pgross",1.21645665520857
"2169","238","2025-05-08","Porites compressa","Susceptible","Pmax",1.87608002205221
"2170","238","2025-05-08","Porites compressa","Susceptible","alpha",0.00502354911145963
"2171","238","2025-05-08","Porites compressa","Susceptible","Rd",-0.706855078290204
"2172","238","2025-05-08","Porites compressa","Susceptible","Ik",373.457087892807
"2173","238","2025-05-08","Porites compressa","Susceptible","Pgross",1.16922494376201
"2174","2","2025-05-08","Montipora capitata","Resistant","Pmax",1.22898197135675
"2175","2","2025-05-08","Montipora capitata","Resistant","alpha",0.00408000077817903
"2176","2","2025-05-08","Montipora capitata","Resistant","Rd",-0.495947096013815
"2177","2","2025-05-08","Montipora capitata","Resistant","Ik",301.221013959038
"2178","2","2025-05-08","Montipora capitata","Resistant","Pgross",0.733034875342938
"2179","225","2025-05-08","Porites compressa","Susceptible","Pmax",1.34020987550761
"2180","225","2025-05-08","Porites compressa","Susceptible","alpha",0.0031746678876558
"2181","225","2025-05-08","Porites compressa","Susceptible","Rd",-0.557857314579931
"2182","225","2025-05-08","Porites compressa","Susceptible","Ik",422.157505268129
"2183","225","2025-05-08","Porites compressa","Susceptible","Pgross",0.782352560927682
"2184","235","2025-05-08","Porites compressa","Susceptible","Pmax",1.73461277381977
"2185","235","2025-05-08","Porites compressa","Susceptible","alpha",0.00450048657512836
"2186","235","2025-05-08","Porites compressa","Susceptible","Rd",-0.722913555759842
"2187","235","2025-05-08","Porites compressa","Susceptible","Ik",385.427829827556
"2188","235","2025-05-08","Porites compressa","Susceptible","Pgross",1.01169921805993
"2189","244","2025-05-08","Porites compressa","Resistant","Pmax",2.0022302015901
"2190","244","2025-05-08","Porites compressa","Resistant","alpha",0.00505066298244104
"2191","244","2025-05-08","Porites compressa","Resistant","Rd",-0.829383789674282
"2192","244","2025-05-08","Porites compressa","Resistant","Ik",396.429183366813
"2193","244","2025-05-08","Porites compressa","Resistant","Pgross",1.17284641191581
"2194","234","2025-05-08","Porites compressa","Resistant","Pmax",1.14546060753255
"2195","234","2025-05-08","Porites compressa","Resistant","alpha",0.00337442241948835
"2196","234","2025-05-08","Porites compressa","Resistant","Rd",-0.628906882616348
"2197","234","2025-05-08","Porites compressa","Resistant","Ik",339.453827984651
"2198","234","2025-05-08","Porites compressa","Resistant","Pgross",0.516553724916201
"2199","209","2025-05-08","Montipora capitata","Susceptible","Pmax",1.17003590915247
"2200","209","2025-05-08","Montipora capitata","Susceptible","alpha",0.00324682991780289
"2201","209","2025-05-08","Montipora capitata","Susceptible","Rd",-0.465425482875303
"2202","209","2025-05-08","Montipora capitata","Susceptible","Ik",360.362550171468
"2203","209","2025-05-08","Montipora capitata","Susceptible","Pgross",0.704610426277163
"2204","210","2025-05-08","Montipora capitata","Resistant","Pmax",1.27074162382446
"2205","210","2025-05-08","Montipora capitata","Resistant","alpha",0.00465489286717083
"2206","210","2025-05-08","Montipora capitata","Resistant","Rd",-0.504474817470197
"2207","210","2025-05-08","Montipora capitata","Resistant","Ik",272.990519886401
"2208","210","2025-05-08","Montipora capitata","Resistant","Pgross",0.766266806354266
"2209","202","2025-05-08","Montipora capitata","Resistant","Pmax",1.4263542700859
"2210","202","2025-05-08","Montipora capitata","Resistant","alpha",0.00552729810271806
"2211","202","2025-05-08","Montipora capitata","Resistant","Rd",-0.632193468031261
"2212","202","2025-05-08","Montipora capitata","Resistant","Ik",258.056331245186
"2213","202","2025-05-08","Montipora capitata","Resistant","Pgross",0.794160802054643
"2214","12","2025-05-08","Montipora capitata","Resistant","Pmax",1.48630059714506
"2215","12","2025-05-08","Montipora capitata","Resistant","alpha",0.00789208015045285
"2216","12","2025-05-08","Montipora capitata","Resistant","Rd",-0.687944049220676
"2217","12","2025-05-08","Montipora capitata","Resistant","Ik",188.328117405114
"2218","12","2025-05-08","Montipora capitata","Resistant","Pgross",0.79835654792438
"2219","213","2025-05-08","Montipora capitata","Susceptible","Pmax",1.68472417324226
"2220","213","2025-05-08","Montipora capitata","Susceptible","alpha",0.00488677715142322
"2221","213","2025-05-08","Montipora capitata","Susceptible","Rd",-0.61784831714452
"2222","213","2025-05-08","Montipora capitata","Susceptible","Ik",344.751585971463
"2223","213","2025-05-08","Montipora capitata","Susceptible","Pgross",1.06687585609774
"2224","247","2025-05-08","Porites compressa","Susceptible","Pmax",2.25857531603383
"2225","247","2025-05-08","Porites compressa","Susceptible","alpha",0.00544143684624936
"2226","247","2025-05-08","Porites compressa","Susceptible","Rd",-0.836372108422528
"2227","247","2025-05-08","Porites compressa","Susceptible","Ik",415.069655286104
"2228","247","2025-05-08","Porites compressa","Susceptible","Pgross",1.4222032076113
"2229","44","2025-05-08","Porites compressa","Resistant","Pmax",2.41348633465175
"2230","44","2025-05-08","Porites compressa","Resistant","alpha",0.00588333914100113
"2231","44","2025-05-08","Porites compressa","Resistant","Rd",-1.02677533096617
"2232","44","2025-05-08","Porites compressa","Resistant","Ik",410.22390122509
"2233","44","2025-05-08","Porites compressa","Resistant","Pgross",1.38671100368558
"2234","243","2025-05-08","Porites compressa","Susceptible","Pmax",2.15611939010434
"2235","243","2025-05-08","Porites compressa","Susceptible","alpha",0.00589523128365495
"2236","243","2025-05-08","Porites compressa","Susceptible","Rd",-0.998164054952546
"2237","243","2025-05-08","Porites compressa","Susceptible","Ik",365.739575999736
"2238","243","2025-05-08","Porites compressa","Susceptible","Pgross",1.1579553351518
"2239","221","2025-05-08","Montipora capitata","Susceptible","Pmax",1.47256614583287
"2240","221","2025-05-08","Montipora capitata","Susceptible","alpha",0.0064714408493693
"2241","221","2025-05-08","Montipora capitata","Susceptible","Rd",-0.664604888877788
"2242","221","2025-05-08","Montipora capitata","Susceptible","Ik",227.54842083991
"2243","221","2025-05-08","Montipora capitata","Susceptible","Pgross",0.807961256955079
"2244","201","2025-05-08","Montipora capitata","Susceptible","Pmax",1.09885851670141
"2245","201","2025-05-08","Montipora capitata","Susceptible","alpha",0.00367065200677826
"2246","201","2025-05-08","Montipora capitata","Susceptible","Rd",-0.495743906707124
"2247","201","2025-05-08","Montipora capitata","Susceptible","Ik",299.363305121884
"2248","201","2025-05-08","Montipora capitata","Susceptible","Pgross",0.60311460999429
"2249","203","2025-05-08","Montipora capitata","Susceptible","Pmax",1.31354804001401
"2250","203","2025-05-08","Montipora capitata","Susceptible","alpha",0.00638257927527437
"2251","203","2025-05-08","Montipora capitata","Susceptible","Rd",-0.670039476684094
"2252","203","2025-05-08","Montipora capitata","Susceptible","Ik",205.802072071802
"2253","203","2025-05-08","Montipora capitata","Susceptible","Pgross",0.643508563329912
"2254","29","2025-05-08","Porites compressa","Resistant","Pmax",1.83028682139406
"2255","29","2025-05-08","Porites compressa","Resistant","alpha",0.00495328567488884
"2256","29","2025-05-08","Porites compressa","Resistant","Rd",-0.944473486226728
"2257","29","2025-05-08","Porites compressa","Resistant","Ik",369.509642997754
"2258","29","2025-05-08","Porites compressa","Resistant","Pgross",0.885813335167335
"2259","240","2025-05-08","Porites compressa","Resistant","Pmax",1.71884248136251
"2260","240","2025-05-08","Porites compressa","Resistant","alpha",0.00520559720253447
"2261","240","2025-05-08","Porites compressa","Resistant","Rd",-0.749730765392205
"2262","240","2025-05-08","Porites compressa","Resistant","Ik",330.191218122996
"2263","240","2025-05-08","Porites compressa","Resistant","Pgross",0.969111715970309
"2264","206","2025-05-08","Montipora capitata","Resistant","Pmax",1.61239563989739
"2265","206","2025-05-08","Montipora capitata","Resistant","alpha",0.00473321454980931
"2266","206","2025-05-08","Montipora capitata","Resistant","Rd",-0.535902046380785
"2267","206","2025-05-08","Montipora capitata","Resistant","Ik",340.655514963366
"2268","206","2025-05-08","Montipora capitata","Resistant","Pgross",1.0764935935166
"2269","237","2025-05-08","Porites compressa","Susceptible","Pmax",1.68119990130828
"2270","237","2025-05-08","Porites compressa","Susceptible","alpha",0.00401038195489378
"2271","237","2025-05-08","Porites compressa","Susceptible","Rd",-0.775803744007253
"2272","237","2025-05-08","Porites compressa","Susceptible","Ik",419.211915527583
"2273","237","2025-05-08","Porites compressa","Susceptible","Pgross",0.905396157301022
"2274","241","2025-05-08","Porites compressa","Susceptible","Pmax",1.35140907953569
"2275","241","2025-05-08","Porites compressa","Susceptible","alpha",0.00448335929534523
"2276","241","2025-05-08","Porites compressa","Susceptible","Rd",-0.650868585718546
"2277","241","2025-05-08","Porites compressa","Susceptible","Ik",301.427788965914
"2278","241","2025-05-08","Porites compressa","Susceptible","Pgross",0.700540493817144
"2279","41","2025-05-08","Porites compressa","Susceptible","Pmax",1.72045750703467
"2280","41","2025-05-08","Porites compressa","Susceptible","alpha",0.00432049718475064
"2281","41","2025-05-08","Porites compressa","Susceptible","Rd",-0.72177493939695
"2282","41","2025-05-08","Porites compressa","Susceptible","Ik",398.208223143181
"2283","41","2025-05-08","Porites compressa","Susceptible","Pgross",0.998682567637718
"2284","204","2025-05-08","Montipora capitata","Resistant","Pmax",1.50869264070025
"2285","204","2025-05-08","Montipora capitata","Resistant","alpha",0.00536044692109251
"2286","204","2025-05-08","Montipora capitata","Resistant","Rd",-0.553008431880667
"2287","204","2025-05-08","Montipora capitata","Resistant","Ik",281.449040146966
"2288","204","2025-05-08","Montipora capitata","Resistant","Pgross",0.955684208819579
"2289","27","2025-05-08","Porites compressa","Resistant","Pmax",1.92819508082769
"2290","27","2025-05-08","Porites compressa","Resistant","alpha",0.00465610889172215
"2291","27","2025-05-08","Porites compressa","Resistant","Rd",-0.920139616654468
"2292","27","2025-05-08","Porites compressa","Resistant","Ik",414.121560656738
